player_id,player,position,team_name,player_game_count,pass_grade,offense_grade_passing_file,pass_attempts,aimed_passes,completions,accuracy_percent,avg_depth_of_target_x,avg_time_to_throw,big_time_throws,turnover_worthy_plays,sacks_x,scrambles,rec_grade,offense_grade_receiving_file,targets,receptions,yards_x,yards_per_reception,drops,drop_rate,avg_depth_of_target_y,yards_after_catch,rush_grade,offense_grade_rushing_file,rush_attempts,yards_y,yards_after_contact,breakaway_yards,first_downs,fumbles,rush_elusive_mtf,avoided_tackles,def_grade,coverage_grade,pass_rush_grade,run_defense_grade,tackle_grade,tackles,assists,stops,sacks_y,hits,hurries,interceptions,pass_break_ups,missed_tackles,forced_fumbles,pass_grade_pct,rec_grade_pct,rush_grade_pct,def_grade_pct,coverage_grade_pct,pass_rush_grade_pct,run_defense_grade_pct,tackle_grade_pct,role_bucket,class_year,player_name,stars,industry_rating,rank_natl,rank_pos,rank_state,nil_value_usd,profile_url,source,best_score,score_gap,match_status,is_5_star,is_4_star,pff_def_or_off,recruiting_pct,performance_pct,perf_minus_recruit
156642,Caden Veltkamp,QB,FAU,12,74.0,73.6,512.0,486.0,345.0,75.5,7.6,2.45,23.0,24.0,22.0,20.0,77.9,73.6,1.0,1.0,7.0,7.0,0.0,0.0,6.0,1.0,54.1,73.6,65.0,190.0,92.0,18.0,20.0,8.0,4.0,4.0,,,,,,,,,,,,,,,,82.6,75.0,12.4,,,,,,QB,2022.0,Caden Veltkamp,,83.725,,,,0.0,https://n.rivals.com/content/prospects/2022/caden-veltkamp-256662,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,28.5,82.6,54.1
146839,Sawyer Robertson,QB,BAYLOR,12,67.2,70.3,505.0,481.0,304.0,67.2,9.8,2.53,25.0,21.0,21.0,16.0,,,,,,,,,,,68.4,70.3,35.0,156.0,54.0,0.0,16.0,2.0,3.0,6.0,,,,,,,,,,,,,,,,65.7,,67.3,,,,,,QB,2021.0,Sawyer Robertson,,92.15842391304348,,,,0.0,https://n.rivals.com/content/prospects/2021/sawyer-robertson-234499,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,90.5,65.7,-24.8
172203,Jaylen Raynor,QB,ARK STATE,13,68.5,74.7,503.0,476.0,331.0,73.5,8.5,2.71,17.0,21.0,31.0,39.0,,,,,,,,,,,75.1,74.7,132.0,606.0,410.0,120.0,37.0,7.0,28.0,41.0,,,,,,,,,,,,,,,,69.5,,87.7,,,,,,QB,2023.0,Jaylen Raynor,,78.99772727272727,,35.0,18.0,0.0,https://n.rivals.com/content/prospects/2023/jaylen-raynor-284233,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,1.3,69.5,68.2
169984,Darian Mensah,QB,DUKE,14,85.0,84.1,503.0,463.0,335.0,76.5,9.4,2.91,28.0,21.0,28.0,21.0,57.2,84.1,1.0,1.0,-11.0,-11.0,1.0,50.0,-11.0,0.0,49.2,84.1,37.0,143.0,30.0,0.0,10.0,9.0,1.0,3.0,,,,,,,,,,,,,,,,96.8,36.5,5.6,,,,,,QB,2023.0,Darian Mensah,,80.9090909090909,,65.0,89.0,1939860.0,https://n.rivals.com/content/athletes/darian-mensah-300683?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,8.7,96.8,88.1
198237,Jaron-Keawe Sagapolutele,QB,CAL,13,79.4,78.6,495.0,467.0,315.0,73.7,8.8,2.61,28.0,20.0,30.0,16.0,,,,,,,,,,,49.0,78.6,36.0,109.0,70.0,0.0,9.0,9.0,1.0,5.0,,,,,,,,,,,,,,,,91.2,,5.2,,,,,,QB,2025.0,Jaron-Keawe Sagapolutele,,96.15399193548386,20.0,4.0,1.0,0.0,https://n.rivals.com/content/athletes/jaron-sagapolutele-244377?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,96.5,91.2,-5.3
198729,Malik Washington,QB,MARYLAND,12,68.7,72.4,474.0,443.0,273.0,70.4,8.0,2.74,15.0,14.0,9.0,24.0,,,,,,,,,,,72.1,72.4,47.0,385.0,260.0,90.0,20.0,2.0,6.0,12.0,,,,,,,,,,,,,,,,70.5,,78.7,,,,,,QB,2025.0,Malik Washington,,93.97978260869564,176.0,15.0,3.0,0.0,https://n.rivals.com/content/prospects/2025/malik-washington-285246,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,92.1,70.5,-21.6
157008,Ty Simpson,QB,ALABAMA,15,81.4,83.1,474.0,446.0,306.0,75.3,8.6,2.95,30.0,17.0,30.0,33.0,,,,,,,,,,,68.2,83.1,70.0,292.0,158.0,43.0,21.0,7.0,3.0,17.0,,,,,,,,,,,,,,,,93.6,,66.5,,,,,,QB,2022.0,Ty Simpson,,97.24461781206172,30.0,3.0,2.0,2088842.0,https://n.rivals.com/content/prospects/2022/ty-simpson-215692,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,99.3,93.6,-5.7
158272,Kevin Jennings,QB,SMU,13,77.9,78.6,456.0,428.0,302.0,76.4,7.9,2.65,20.0,17.0,20.0,26.0,52.1,78.6,1.0,0.0,0.0,,0.0,,4.0,0.0,60.4,78.6,55.0,235.0,114.0,0.0,16.0,4.0,0.0,7.0,,,,,,,,,,,,,,,,88.5,17.3,36.2,,,,,,QB,2022.0,Kevin Jennings,,82.9,,60.0,124.0,0.0,https://n.rivals.com/content/prospects/2022/kevin-henry-jennings-271180,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,21.3,88.5,67.2
184162,Micah Alejado,QB,HAWAII,11,78.6,76.6,430.0,404.0,284.0,77.0,9.4,2.72,28.0,13.0,23.0,35.0,48.8,76.6,1.0,0.0,0.0,,0.0,,9.0,0.0,54.2,76.6,66.0,239.0,83.0,0.0,10.0,2.0,3.0,9.0,,,,,,,,,,,,,,,,89.0,11.5,12.7,,,,,,QB,2024.0,Micah Alejado,,82.56,,147.0,20.0,0.0,https://n.rivals.com/content/prospects/2024/micah-alejado-281190,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,12.4,89.0,76.6
158722,Noah Fifita,QB,ARIZONA,13,83.3,85.0,429.0,396.0,275.0,75.3,10.2,3.03,26.0,10.0,26.0,35.0,,,,,,,,,,,66.9,85.0,95.0,404.0,281.0,81.0,31.0,2.0,7.0,21.0,,,,,,,,,,,,,,,,95.5,,61.8,,,,,,QB,2022.0,Noah Fifita,,87.85,,19.0,20.0,0.0,https://n.rivals.com/content/prospects/2022/noah-fifita-257306,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,62.6,95.5,32.9
170131,Anthony Colandrea,QB,UNLV,14,83.0,90.1,418.0,394.0,275.0,74.4,10.0,2.86,29.0,15.0,25.0,38.0,,,,,,,,,,,82.7,90.1,111.0,801.0,389.0,223.0,49.0,9.0,19.0,32.0,,,,,,,,,,,,,,,,95.1,,97.1,,,,,,QB,2023.0,Anthony Colandrea,,83.4,,110.0,228.0,0.0,https://n.rivals.com/content/prospects/2023/anthony-colandrea-274230,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,25.8,95.1,69.3
127148,Josh Hoover,QB,TCU,12,78.9,76.8,413.0,399.0,272.0,73.2,8.9,2.54,24.0,21.0,19.0,19.0,,,,,,,,,,,51.0,76.8,45.0,115.0,41.0,0.0,9.0,5.0,0.0,1.0,,,,,,,,,,,,,,,,89.8,,7.9,,,,,,QB,2022.0,Josh Hoover,,86.65,,42.0,91.0,2053352.0,https://n.rivals.com/content/prospects/2022/josh-hoover-268231,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,53.2,89.8,36.6
157688,Owen McCown,QB,UTSA,13,72.6,71.9,412.0,392.0,277.0,76.8,6.9,2.4,12.0,16.0,19.0,17.0,,,,,,,,,,,49.2,71.9,34.0,147.0,65.0,0.0,9.0,8.0,0.0,2.0,,,,,,,,,,,,,,,,79.4,,5.6,,,,,,QB,2022.0,Owen McCown,,86.6,,38.0,89.0,0.0,https://n.rivals.com/content/prospects/2022/owen-mccown-260805,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,52.3,79.4,27.1
173983,Dante Moore,QB,OREGON,15,90.2,90.2,412.0,390.0,295.0,80.3,8.3,2.54,30.0,13.0,19.0,22.0,,,,,,,,,,,61.4,90.2,62.0,295.0,75.0,49.0,19.0,9.0,0.0,2.0,,,,,,,,,,,,,,,,98.3,,40.6,,,,,,QB,2023.0,Dante Moore,,99.22137096774196,20.0,4.0,1.0,2282952.0,https://n.rivals.com/content/prospects/2023/dante-moore-232438,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,99.9,98.3,-1.6
173162,Arch Manning,QB,TEXAS,13,81.0,87.3,408.0,370.0,248.0,73.0,9.7,2.88,19.0,17.0,22.0,32.0,78.4,87.3,1.0,1.0,4.0,4.0,0.0,0.0,6.0,0.0,81.1,87.3,80.0,519.0,209.0,83.0,32.0,4.0,5.0,15.0,,,,,,,,,,,,,,,,93.3,76.9,96.0,,,,,,QB,2023.0,Arch Manning,,99.5258064516129,3.0,2.0,1.0,5317157.0,https://n.rivals.com/content/prospects/2023/arch-manning-253401,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,100.0,93.3,-6.7
158386,Katin Houser,QB,E CAROLINA,12,82.3,84.0,407.0,388.0,268.0,74.5,9.3,2.23,23.0,12.0,15.0,18.0,,,,,,,,,,,66.1,84.0,72.0,262.0,174.0,0.0,24.0,10.0,6.0,9.0,,,,,,,,,,,,,,,,94.9,,60.0,,,,,,QB,2022.0,Katin Houser,,91.60733695652172,,18.0,19.0,0.0,https://n.rivals.com/content/prospects/2022/katin-houser-252714,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,83.5,94.9,11.4
158135,Jayden Maiava,QB,USC,13,81.0,86.2,406.0,386.0,265.0,72.3,9.7,2.88,27.0,21.0,11.0,8.0,,,,,,,,,,,78.3,86.2,49.0,237.0,145.0,88.0,20.0,4.0,6.0,9.0,,,,,,,,,,,,,,,,93.3,,93.6,,,,,,QB,2022.0,Jayden Maiava,,85.025,,52.0,3.0,2080157.0,https://n.rivals.com/content/prospects/2022/jayden-maiava-215936,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,41.0,93.3,52.3
158516,John Mateer,QB,OKLAHOMA,12,61.7,64.0,402.0,370.0,249.0,71.4,8.3,2.73,13.0,20.0,27.0,28.0,,,,,,,,,,,62.6,64.0,134.0,564.0,325.0,105.0,34.0,4.0,13.0,22.0,,,,,,,,,,,,,,,,50.0,,44.9,,,,,,QB,2022.0,John Mateer,,81.43409090909091,,,,1625635.0,https://n.rivals.com/content/prospects/2022/john-mateer-220540,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,11.9,50.0,38.1
183349,CJ Bailey,QB,NC STATE,13,64.1,67.8,402.0,379.0,273.0,76.0,8.9,2.84,13.0,17.0,20.0,30.0,50.9,67.8,1.0,1.0,-4.0,-4.0,0.0,0.0,-5.0,1.0,68.2,67.8,77.0,356.0,167.0,30.0,22.0,5.0,9.0,17.0,,,,,,,,,,,,,,,,58.2,13.5,66.5,,,,,,QB,2024.0,CJ Bailey,,89.11,,32.0,42.0,1555055.0,https://n.rivals.com/content/prospects/2024/cedrick-bailey-jr-266332,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,73.8,58.2,-15.6
146170,Walker Eget,QB,S JOSE ST,11,66.7,67.5,397.0,363.0,231.0,69.1,12.3,2.78,29.0,19.0,6.0,18.0,56.7,67.5,1.0,1.0,0.0,0.0,0.0,0.0,-6.0,6.0,57.8,67.5,32.0,136.0,84.0,0.0,9.0,5.0,2.0,5.0,,,,,,,,,,,,,,,,64.3,33.7,21.4,,,,,,QB,2021.0,Walker Eget,,81.98636363636363,,,,0.0,https://n.rivals.com/content/athletes/walker-eget-262483?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,29.6,64.3,34.7
144442,Braylon Braxton,QB,SO MISS,12,76.1,74.5,397.0,365.0,254.0,72.1,10.7,2.84,25.0,12.0,19.0,37.0,,,,,,,,,,,56.4,74.5,92.0,337.0,276.0,51.0,22.0,5.0,3.0,11.0,,,,,,,,,,,,,,,,86.5,,15.7,,,,,,QB,2021.0,Braylon Braxton,,85.72472826086955,299.0,23.0,45.0,0.0,https://n.rivals.com/content/prospects/2021/braylon-braxton-257710,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,63.9,86.5,22.6
156253,Cade Klubnik,QB,CLEMSON,12,77.4,76.5,394.0,362.0,257.0,77.6,8.4,2.71,16.0,10.0,17.0,16.0,,,,,,,,,,,57.9,76.5,69.0,223.0,176.0,0.0,18.0,4.0,7.0,12.0,,,,,,,,,,,,,,,,88.2,,22.3,,,,,,QB,2022.0,Cade Klubnik,,97.56079943899016,61.0,6.0,12.0,1538802.0,https://n.rivals.com/content/prospects/2022/cade-klubnik-234887,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,99.8,88.2,-11.6
184727,Drake Lindsey,QB,MINNESOTA,13,68.7,70.5,392.0,363.0,246.0,70.8,8.0,2.61,14.0,15.0,21.0,5.0,,,,,,,,,,,67.5,70.5,16.0,2.0,42.0,0.0,7.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,70.5,,63.6,,,,,,QB,2024.0,Drake Lindsey,,86.84,,35.0,5.0,0.0,https://n.rivals.com/content/athletes/drake-lindsey-306030?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,54.9,70.5,15.6
183708,Julian Sayin,QB,OHIO STATE,14,92.5,92.9,391.0,371.0,301.0,82.7,8.7,2.91,23.0,6.0,18.0,11.0,,,,,,,,,,,64.0,92.9,34.0,44.0,42.0,0.0,9.0,2.0,0.0,3.0,,,,,,,,,,,,,,,,100.0,,49.9,,,,,,QB,2024.0,Julian Sayin,,98.60774193548386,5.0,2.0,1.0,2493663.0,https://n.rivals.com/content/athletes/julian-sayin-266261?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,99.2,100.0,0.8
203434,Bear Bachmeier,QB,BYU,14,71.5,78.5,389.0,364.0,251.0,74.7,8.5,2.6,11.0,20.0,16.0,29.0,40.4,78.5,1.0,1.0,3.0,3.0,0.0,0.0,-3.0,6.0,76.9,78.5,138.0,625.0,378.0,55.0,42.0,9.0,22.0,29.0,,,,,,,,,,,,,,,,76.2,7.7,91.4,,,,,,QB,2025.0,Bear Bachmeier,,89.11,,25.0,21.0,0.0,https://n.rivals.com/content/prospects/2025/bear-bachmeier-277142,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,68.6,76.2,7.6
157072,Gunner Stockton,QB,GEORGIA,14,80.9,81.3,386.0,351.0,269.0,81.2,7.3,2.76,14.0,12.0,18.0,53.0,,,,,,,,,,,64.2,81.3,122.0,524.0,322.0,82.0,36.0,3.0,9.0,22.0,,,,,,,,,,,,,,,,92.8,,50.7,,,,,,QB,2022.0,Gunner Stockton,,93.1070652173913,175.0,10.0,20.0,0.0,https://n.rivals.com/content/prospects/2022/gunner-stockton-232416,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,89.2,92.8,3.6
70727,Miller Moss,QB,LOUISVILLE,12,63.1,68.2,383.0,358.0,244.0,72.1,7.9,2.63,15.0,19.0,22.0,10.0,57.6,68.2,2.0,2.0,15.0,7.5,0.0,0.0,-6.0,27.0,78.9,68.2,44.0,90.0,28.0,0.0,22.0,9.0,0.0,1.0,,,,,,,,,,,,,,,,56.1,40.4,94.3,,,,,,QB,2021.0,Miller Moss,,91.10217391304349,,,,0.0,https://n.rivals.com/content/prospects/2021/miller-moss-210913,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,87.0,56.1,-30.9
158323,Fernando Mendoza,QB,INDIANA,16,90.7,91.6,382.0,353.0,273.0,79.0,9.8,2.67,23.0,12.0,25.0,34.0,,,,,,,,,,,74.0,91.6,76.0,377.0,244.0,18.0,29.0,5.0,6.0,17.0,,,,,,,,,,,,,,,,99.4,,84.4,,,,,,QB,2022.0,Fernando Mendoza,,79.8340909090909,,,,2613760.0,https://n.rivals.com/content/prospects/2022/fernando-mendoza-255579,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,2.5,99.4,96.9
175940,Marcel Reed,QB,TEXAS A&M,13,64.0,68.6,379.0,356.0,234.0,73.0,9.1,2.99,19.0,22.0,15.0,50.0,,,,,,,,,,,69.3,68.6,97.0,575.0,236.0,69.0,27.0,5.0,8.0,30.0,,,,,,,,,,,,,,,,57.8,,70.6,,,,,,QB,2023.0,Marcel Reed,,90.06820652173914,,33.0,11.0,1875345.0,https://n.rivals.com/content/prospects/2023/marcel-reed-259749,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,77.1,57.8,-19.3
124716,Preston Stone,QB,NWESTERN,13,67.5,68.4,372.0,347.0,222.0,69.7,10.1,2.79,17.0,22.0,17.0,14.0,,,,,,,,,,,59.1,68.4,39.0,147.0,81.0,30.0,11.0,9.0,1.0,4.0,,,,,,,,,,,,,,,,66.9,,27.5,,,,,,QB,2021.0,Preston Stone,,93.27092391304348,,,,0.0,https://n.rivals.com/content/prospects/2021/preston-stone-182586,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,93.8,66.9,-26.9
156710,Alonza Barnett III,QB,JAMES MAD,14,61.5,71.1,370.0,336.0,216.0,70.2,9.5,2.73,18.0,10.0,21.0,16.0,,,,,,,,,,,78.7,71.1,123.0,700.0,319.0,252.0,43.0,8.0,20.0,23.0,,,,,,,,,,,,,,,,49.3,,94.0,,,,,,QB,2022.0,Alonza Barnett III,,80.98636363636363,,,,0.0,https://n.rivals.com/content/prospects/2022/alonza-barnett-270002,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,9.0,49.3,40.3
144971,Athan Kaliakmanis,QB,RUTGERS,12,87.6,88.8,370.0,349.0,229.0,70.8,11.2,2.77,26.0,11.0,38.0,32.0,,,,,,,,,,,64.4,88.8,64.0,164.0,115.0,0.0,23.0,4.0,1.0,9.0,,,,,,,,,,,,,,,,98.0,,51.8,,,,,,QB,2021.0,Athan Kaliakmanis,,91.20054347826088,115.0,13.0,4.0,0.0,https://n.rivals.com/content/prospects/2021/athan-kaliakmanis-210884,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,87.9,98.0,10.1
146802,Luke Altmyer,QB,ILLINOIS,13,74.2,77.7,365.0,338.0,244.0,75.1,9.3,2.8,12.0,14.0,31.0,24.0,58.7,77.7,2.0,1.0,3.0,3.0,1.0,50.0,-1.0,0.0,71.0,77.7,75.0,476.0,213.0,104.0,24.0,6.0,5.0,12.0,,,,,,,,,,,,,,,,83.5,42.3,76.0,,,,,,QB,2021.0,Luke Altmyer,,91.12690217391304,,,,0.0,https://n.rivals.com/content/prospects/2021/luke-altmyer-230594,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,87.3,83.5,-3.8
184354,Brad Jackson,QB,TEXAS ST,13,73.1,79.2,357.0,332.0,252.0,79.5,8.8,2.62,22.0,10.0,27.0,58.0,,,,,,,,,,,73.8,79.2,154.0,869.0,436.0,174.0,57.0,8.0,20.0,41.0,,,,,,,,,,,,,,,,81.1,,83.9,,,,,,QB,2024.0,Brad Jackson,,81.86818181818182,,143.0,350.0,0.0,https://n.rivals.com/content/athletes/brad-jackson-310402?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,7.7,81.1,73.4
158683,Conner Weigman,QB,HOUSTON,13,63.5,74.4,356.0,334.0,232.0,72.2,8.9,2.68,18.0,17.0,19.0,22.0,,,,,,,,,,,80.3,74.4,163.0,799.0,525.0,232.0,52.0,10.0,23.0,29.0,,,,,,,,,,,,,,,,56.9,,95.4,,,,,,QB,2022.0,Conner Weigman,,97.07705995792428,48.0,5.0,10.0,0.0,https://n.rivals.com/content/prospects/2022/conner-weigman-259970,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,98.7,56.9,-41.8
183648,Demond Williams Jr.,QB,WASHINGTON,13,74.7,79.1,355.0,328.0,246.0,77.4,9.0,3.21,14.0,10.0,29.0,65.0,52.9,79.1,1.0,1.0,3.0,3.0,0.0,0.0,-7.0,10.0,72.4,79.1,121.0,775.0,503.0,211.0,43.0,9.0,9.0,43.0,,,,,,,,,,,,,,,,84.6,19.2,79.6,,,,,,QB,2024.0,Demond Williams Jr.,,91.83842391304348,221.0,14.0,5.0,0.0,https://n.rivals.com/content/prospects/2024/demond-williams-271622,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,86.5,84.6,-1.9
173108,Avery Johnson,QB,KANSAS ST,12,71.6,74.8,344.0,316.0,204.0,72.2,9.5,2.76,17.0,18.0,10.0,24.0,,,,,,,,,,,68.2,74.8,105.0,544.0,179.0,196.0,33.0,10.0,7.0,9.0,,,,,,,,,,,,,,,,76.7,,66.5,,,,,,QB,2023.0,Avery Johnson,,94.11005434782608,208.0,18.0,1.0,0.0,https://n.rivals.com/content/prospects/2023/avery-johnson-271312,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,93.0,76.7,-16.3
156206,Byrum Brown,QB,USF,12,85.7,91.5,342.0,328.0,225.0,75.6,9.7,2.98,21.0,11.0,15.0,46.0,,,,,,,,,,,86.2,91.5,159.0,1107.0,702.0,298.0,60.0,7.0,34.0,58.0,,,,,,,,,,,,,,,,97.1,,98.8,,,,,,QB,2022.0,Byrum Brown,,84.05,,73.0,25.0,1593984.0,https://n.rivals.com/content/prospects/2022/byrum-brown-248593,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,31.2,97.1,65.9
174949,Ryan Browne,QB,PURDUE,12,66.7,69.1,341.0,314.0,199.0,71.0,9.3,3.04,11.0,17.0,16.0,31.0,90.9,69.1,2.0,2.0,11.0,5.5,0.0,0.0,-4.5,20.0,62.2,69.1,52.0,266.0,127.0,0.0,16.0,6.0,5.0,10.0,,,,,,,,,,,,,,,,64.3,100.0,43.7,,,,,,QB,2023.0,Ryan Browne,,85.075,,29.0,6.0,0.0,https://n.rivals.com/content/prospects/2022/ryan-browne-271530,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,40.5,64.3,23.8
157567,Rocco Becht,QB,IOWA STATE,12,79.3,80.0,340.0,317.0,205.0,71.6,9.7,2.67,15.0,9.0,22.0,23.0,,,,,,,,,,,64.0,80.0,74.0,253.0,153.0,19.0,27.0,5.0,4.0,8.0,,,,,,,,,,,,,,,,90.9,,49.9,,,,,,QB,2022.0,Rocco Becht,,87.30597826086957,,54.0,71.0,0.0,https://n.rivals.com/content/prospects/2022/rocco-becht-242302,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,58.3,90.9,32.6
127312,Kaden Anderson,QB,WYOMING,12,49.7,50.5,340.0,308.0,189.0,67.9,8.4,2.84,8.0,16.0,16.0,13.0,,,,,,,,,,,57.5,50.5,30.0,89.0,33.0,0.0,6.0,6.0,0.0,1.0,,,,,,,,,,,,,,,,18.9,,19.6,,,,,,QB,2023.0,Kaden Anderson,,83.125,,98.0,284.0,0.0,https://n.rivals.com/content/prospects/2023/kaden-anderson-280047,on3_rankings_json,1.6,0.6000000000000001,HIGH_CONF,False,False,OFF,23.6,18.9,-4.7
184426,DJ Lagway,QB,FLORIDA,12,62.6,66.7,338.0,316.0,213.0,71.8,8.1,2.71,13.0,18.0,23.0,21.0,,,,,,,,,,,69.4,66.7,51.0,244.0,219.0,64.0,15.0,4.0,9.0,20.0,,,,,,,,,,,,,,,,53.4,,71.1,,,,,,QB,2024.0,DJ Lagway,,99.2258870967742,2.0,1.0,1.0,2011827.0,https://n.rivals.com/content/prospects/2024/dj-lagway-277566,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,99.7,53.4,-46.3
146688,Jalen Kitna,QB,UAB,10,62.1,64.6,336.0,321.0,223.0,73.8,8.1,2.75,8.0,19.0,18.0,8.0,87.5,64.6,1.0,1.0,17.0,17.0,0.0,0.0,9.0,8.0,65.5,64.6,22.0,54.0,33.0,0.0,5.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,51.3,90.4,58.1,,,,,,QB,2021.0,Jalen Kitna,,84.625,,,,0.0,https://n.rivals.com/content/prospects/2021/jalen-kitna-236585,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,54.0,51.3,-2.7
171556,Devon Dampier,QB,UTAH,12,76.7,83.1,336.0,312.0,211.0,70.2,10.6,2.86,20.0,11.0,8.0,24.0,,,,,,,,,,,77.7,83.1,142.0,878.0,447.0,239.0,53.0,7.0,25.0,32.0,,,,,,,,,,,,,,,,87.3,,92.4,,,,,,QB,2023.0,Devon Dampier,,82.425,,124.0,27.0,0.0,https://n.rivals.com/content/prospects/2023/devon-dampier-271649,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,18.4,87.3,68.9
156398,Brendan Sorsby,QB,CINCINNATI,12,86.9,90.5,336.0,310.0,205.0,71.0,10.6,2.82,23.0,7.0,7.0,34.0,,,,,,,,,,,76.9,90.5,101.0,596.0,300.0,83.0,39.0,4.0,10.0,23.0,,,,,,,,,,,,,,,,97.8,,91.4,,,,,,QB,2022.0,Brendan Sorsby,,82.98636363636363,,,,3273068.0,https://n.rivals.com/content/prospects/2022/brendan-sorsby-280570,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,22.1,97.8,75.7
144747,Behren Morton,QB,TEXAS TECH,12,72.7,72.0,335.0,315.0,219.0,75.2,8.0,2.59,22.0,17.0,21.0,12.0,,,,,,,,,,,50.1,72.0,25.0,73.0,50.0,0.0,3.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,79.7,,6.7,,,,,,QB,2021.0,Behren Morton,,93.24565217391304,83.0,10.0,13.0,0.0,https://n.rivals.com/content/prospects/2021/behren-morton-233137,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,93.5,79.7,-13.8
198795,Bryce Underwood,QB,MICHIGAN,13,66.8,70.0,335.0,323.0,202.0,71.2,8.9,2.72,14.0,15.0,22.0,40.0,,,,,,,,,,,67.1,70.0,73.0,487.0,261.0,122.0,26.0,5.0,5.0,22.0,,,,,,,,,,,,,,,,65.1,,62.3,,,,,,QB,2025.0,Bryce Underwood,,99.8691935483871,1.0,1.0,1.0,3035177.0,https://n.rivals.com/content/athletes/bryce-underwood-275552,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,100.0,65.1,-34.9
174728,Nico Iamaleava,QB,UCLA,11,64.1,72.0,329.0,300.0,210.0,74.0,7.9,2.83,9.0,10.0,28.0,49.0,,,,,,,,,,,78.0,72.0,84.0,664.0,393.0,46.0,39.0,6.0,6.0,27.0,,,,,,,,,,,,,,,,58.2,,92.7,,,,,,QB,2023.0,Nico Iamaleava,,99.00987903225808,1.0,1.0,1.0,0.0,https://n.rivals.com/content/prospects/2023/nicholaus-iamaleava-268117,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,99.4,58.2,-41.2
145996,Taylen Green,QB,ARKANSAS,12,66.2,83.0,328.0,295.0,198.0,71.2,9.5,3.2,11.0,22.0,27.0,37.0,,,,,,,,,,,92.2,83.0,113.0,994.0,516.0,254.0,56.0,5.0,13.0,29.0,,,,,,,,,,,,,,,,63.4,,99.8,,,,,,QB,2021.0,Taylen Green,,85.26136363636364,,,,1876072.0,https://n.rivals.com/content/prospects/2021/taylen-green-256449,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,59.2,63.4,4.2
